nx ny nz f
0.367021164 -0.897157668 0.245771407 8.936714876
0.416710137 -0.804929909 -0.422422185 33.177222315
0.815484386 0.446544773 0.368215944 6.197798843
0.111814897 -0.501182825 -0.858086945 14.769497583
0.399444009 -0.642010909 -0.654420719 2.421186242
-0.257836484 -0.622043617 0.739311900 8.107405435
-0.008402412 -0.926683254 -0.375749313 17.467379598
0.321379908 -0.450391996 -0.832983796 3.761707494
0.410131422 -0.613189129 0.675123180 6.682789300
0.417812155 -0.905816535 -0.070209741 14.177276259
0.470498469 0.373415561 -0.799494846 13.882589851
0.722153291 -0.188371792 0.665590484 21.577710303
0.504883687 -0.859361344 0.081182162 30.761871814
0.611649873 -0.706443805 -0.356120180 28.446161953
0.531587419 0.846792950 0.018881619 10.711806396
-0.021484043 -0.975142396 -0.220535130 19.042069750
0.741917013 -0.449736534 0.497288846 1.965464093
0.725009192 0.599068003 0.339822305 2.049048513
0.403601777 -0.911537220 -0.078775004 46.269404655
0.606679947 -0.386906451 0.694437067 14.077336267
0.359241580 -0.468180223 0.807312063 3.104923784
0.289670065 -0.882986354 0.369359381 9.103246530
0.500498738 0.107854886 -0.858992629 11.244985221
0.506682975 -0.216915044 -0.834398122 16.929550395
0.444010025 -0.060841055 0.893953837 4.550396369
0.889994229 0.341142490 0.302542679 45.518890945
0.508530184 -0.411013019 0.756614400 3.683688562
-0.336946205 -0.922804183 0.186814601 10.549947007
0.522625789 -0.359124870 0.773234513 1.199765756
0.502171192 0.709026849 -0.495080823 7.367135962
-0.422428328 -0.897083393 0.129598200 7.957636724
0.515516677 0.617568796 0.594012911 9.772119126
-0.065295714 0.694725672 -0.716304900 20.987247496
0.227681656 0.327811505 0.916897312 20.438754901
-0.491859976 -0.866454370 0.085618859 17.584721000
0.635401922 0.479685340 -0.605116825 13.764663631
0.672478290 -0.699735425 -0.241129187 10.883872906
-0.156622410 0.519855558 0.839773552 17.878512128
0.609512674 0.468633539 -0.639434834 16.909974187
0.367294659 -0.360909872 0.857227331 8.660567118
0.900238597 0.382907868 -0.207248722 1.992375859
0.864122570 -0.159978841 0.477178117 1.135412725
0.654888030 0.558435847 -0.509186678 3.944533133
-0.549644019 -0.548946825 -0.629721236 15.266635361
0.547603938 -0.501733181 -0.669622089 15.913335610
0.894051064 0.275107357 0.353537321 1.115403235
0.551224905 0.689235196 0.470219044 1.358868422
0.589346623 -0.647514080 0.483110830 4.248269402
0.114757612 -0.504824171 -0.855560195 25.823678738
0.561619086 -0.515974707 0.646802987 0.990561991
0.191950378 -0.608047690 0.770346065 40.951021690
0.198353733 0.858704254 0.472528096 13.677176722
0.003636245 -0.629548425 0.776952739 13.133233503
0.100911927 -0.898913390 0.426346689 28.520958334
0.719504519 0.135568111 -0.681127399 9.494467481
-0.168590787 -0.968264021 0.184504561 6.847787201
0.705280504 -0.399759273 0.585467278 33.117863891
0.243703386 -0.736507794 -0.631003113 3.756125416
0.798058798 0.319447387 0.510935927 3.065806802
0.486717566 -0.731442072 0.477596594 15.884901936
0.343279727 -0.897159437 0.277963980 26.644851270
0.470585696 0.267448406 -0.840845082 4.904701139
0.381928937 -0.178447871 0.906800223 8.102204098
0.399090854 -0.008021437 -0.916876298 15.664079478
0.189128829 -0.974577253 0.120122705 32.951081637
0.452276286 0.199545053 0.869268620 4.112695347
0.623379463 -0.234236971 -0.746010112 0.541866627
-0.833097639 -0.339812591 -0.436435249 10.349439835
0.595215711 -0.761641363 0.256165360 1.503324093
0.481785608 -0.843363312 -0.237951574 42.884391737
0.466727892 0.780708127 0.415523641 4.983287215
0.927981361 0.372625312 0.000984866 3.279446655
0.811571750 -0.055576648 -0.581603414 17.555004062
-0.553392828 -0.617892824 0.558538124 19.513300861
0.809063974 -0.290502883 -0.510904650 42.629604971
0.964802524 -0.065098107 0.254790751 14.763963838
0.671620682 -0.586365660 0.452880748 33.754320212
0.615882889 -0.787759999 -0.011065749 1.931495096
0.300280670 -0.884143911 -0.357940028 45.096282448
0.805470405 -0.008592505 0.592573704 19.691178788
0.901113076 0.310593859 0.302533764 2.186815468
0.469262142 -0.705913290 -0.530546387 30.368448508
0.947262448 -0.010264891 -0.320294376 2.809469519
-0.092127584 -0.665225749 -0.740936712 4.537471492
0.470038737 0.032865939 -0.882033682 26.821252125
0.595660181 -0.189320743 0.780606562 27.334777495
0.410414939 -0.649675792 0.639906980 32.818938637
0.186502996 -0.960678460 -0.205702525 20.611505208
0.540541479 -0.536367437 0.648170411 60.505827195
0.361454050 -0.722971288 -0.588781358 16.786099835
0.877074310 -0.358222910 0.320026565 24.443906552
0.274129377 -0.917290030 0.288846127 28.562564039
0.732881116 -0.187389141 -0.654041726 27.419039588
0.330595002 -0.215091652 -0.918935539 10.885050940
0.798537147 -0.098470327 0.593836695 7.949081993
0.732351122 -0.179252758 0.656909646 11.902115713
0.834179258 0.335322690 -0.437839765 11.571566991
0.657245882 -0.736257311 0.161099419 16.888570660
0.119723261 -0.724274545 -0.679038088 19.489393443
0.730072096 0.205567469 -0.651718306 18.394295714
-0.016594185 -0.660733095 -0.750437479 13.772733472
0.242183431 -0.965025901 0.100360329 9.011676721
0.005179859 -0.841842511 -0.539698394 13.981049471
0.107449336 -0.493023036 0.863355620 0.279140908
0.721479529 0.564785727 0.400605006 8.601713673
0.435503391 0.880450036 0.187468743 0.619150264
0.428371869 -0.557278471 -0.711293362 0.597914567
-0.991215694 -0.128133814 0.032759323 20.010406768
0.323047108 0.621472088 -0.713731750 7.730602378
0.763396532 -0.105176633 -0.637309666 7.539556853
0.918542596 -0.349487400 0.184764868 1.886130127
0.435711405 -0.847363937 0.303529126 14.886865116
0.661911706 0.746729946 -0.065324431 6.418651299
0.649745357 -0.251868232 0.717212217 25.538000460
0.737828063 -0.671417825 -0.069338688 8.714633567
0.505354784 -0.187651769 0.842260860 16.175201374
0.530155024 0.036451236 0.847116850 4.876128930
-0.101764846 -0.962806738 0.250294031 15.032840173
-0.576566351 -0.815628893 -0.048174176 2.162918393
0.278615437 0.805002492 0.523778986 3.628326482
0.720767246 -0.137741754 -0.679353947 3.307451197
0.663176740 -0.196785616 -0.722130204 15.566188937
-0.437447661 -0.602397880 -0.667649862 15.029915902
0.455445329 -0.648661606 -0.609760341 26.441968325
-0.252111651 0.213745943 -0.943796793 3.731998751
0.657549505 0.033692967 0.752657580 15.409592906
0.678956269 0.108517250 0.726114586 11.002053503
0.243793856 0.702552260 -0.668569277 0.517711454
0.461909980 -0.886832148 0.012958079 24.357744662
0.900226691 0.253701322 -0.353875039 8.192560300
0.922939528 -0.200849594 0.328393162 23.337229535
0.338721241 -0.671123626 0.659439913 17.222930069
0.528163292 0.546611506 0.649814896 13.607585915
0.035776725 0.060667950 -0.997516629 7.044442369
0.520139616 -0.810631536 -0.268944777 29.414535865
0.877194539 0.205734507 0.433823759 5.725494985
0.451650407 -0.207879083 0.867639439 48.212659398
0.542264602 0.716871146 -0.438229234 14.086396797
0.474458809 -0.706244628 0.525459193 26.875983125
0.806633191 -0.364944786 -0.464928165 12.260179408
0.695641307 -0.671856363 -0.254346613 8.818992665
0.867541792 0.115849679 -0.483683876 1.889679756
0.650160064 0.678534787 -0.341880730 9.857458322
0.072951840 -0.997003475 0.025731305 18.672661392
0.725332361 0.313710540 -0.612763138 22.540366076
0.541180913 -0.715431262 0.441906471 30.782533966
0.253618487 -0.241913308 -0.936565862 8.152675594
0.851845924 -0.515739546 -0.091494493 17.400339242
0.819745901 -0.385354204 -0.423696583 42.371296470
0.421113876 0.735018458 -0.531423531 12.308860056
-0.259914279 -0.964807416 0.039890064 22.308350150
0.809988730 -0.430151363 -0.398607654 17.381494132
0.709821064 0.518266453 -0.477026143 0.295428842
0.139193523 -0.864638227 -0.482727563 14.842090826
0.675071501 -0.653637735 -0.342105510 3.549260812
-0.935789089 0.350621396 0.036924496 46.747703222
0.544906022 -0.475088381 -0.690918560 4.918701238
0.585934301 -0.605509950 0.538552408 5.724286853
0.162943502 -0.412730054 -0.896160319 27.118300999
0.511066172 0.174090431 0.841726731 30.416553637
0.672865288 0.248690342 0.696710426 20.634665312
0.139949858 -0.902562077 0.407180225 10.743577272
0.273297961 -0.351100298 -0.895565076 47.312518997
0.540740472 -0.080408689 0.837337557 11.432073496
0.279230589 -0.289919225 -0.915410903 10.203485865
0.596975080 -0.798699406 -0.075498426 7.370783614
-0.872425628 0.467787410 0.141592595 4.429702300
0.395823562 -0.713873733 0.577674650 51.403723234
0.138636763 -0.858478775 -0.493755041 30.623515835
0.320852301 -0.183600336 -0.929163450 15.664943021
0.785739736 0.279892338 0.551609777 3.919654421
0.068196951 0.784642309 0.616186355 1.328687893
0.458058663 -0.846308384 -0.271927158 46.620649093
0.075706102 0.395108357 0.915509679 16.767615800
0.160665813 -0.888339692 -0.430161701 8.561486665
0.387212828 0.684166122 0.618047687 2.393523880
-0.100970940 -0.451787227 -0.886393350 23.529989676
0.911649727 0.294471492 0.286672838 15.315102570
0.804764851 -0.281025845 -0.522855629 11.753816377
0.652425074 0.042952402 0.756635060 0.537605750
0.571061116 -0.152624629 -0.806594647 17.987541177
0.988671270 0.131038673 0.073198261 1.283660361
-0.960593527 0.271128014 0.061234603 8.187263594
-0.198948527 -0.922384814 0.331097776 1.150763316
0.593012984 0.051356461 0.803553430 1.570332237
0.788950067 0.589694070 0.172680906 7.204812230
0.141772009 -0.486129348 -0.862310242 23.279586671
0.225929999 -0.962003738 0.153311589 44.460233799
0.645068913 0.350536822 0.678977197 24.007672465
0.576492218 0.188829011 -0.794984482 25.330505503
0.468126931 -0.870991958 0.149097907 12.335842311
0.720439417 0.691350803 0.054782425 3.326402645
0.518214978 -0.544558401 0.659476599 4.641419583
-0.226045539 -0.615911618 0.754689534 1.388983243
0.018646373 0.355984932 -0.934305646 1.549095293
0.857131690 -0.338363989 0.388374919 21.051866685
-0.459669907 -0.794939215 0.395948508 14.418113565
0.327854826 0.174069014 -0.928553279 34.900009614
0.729692893 -0.608587033 -0.311721197 0.020646902
0.270204431 -0.350610977 0.896694769 8.144010015
0.483467889 0.239628613 -0.841924538 1.039618495
0.973391716 -0.220933146 -0.060803877 27.677138758
0.644132705 -0.472037818 -0.601891483 30.408358060
0.833280630 -0.537878086 0.127791068 15.990163142
0.569474305 0.755943398 0.322875510 23.209521191
0.782037411 -0.473238978 -0.405539587 48.226091972
0.438689062 0.375125222 -0.816598417 5.688572367
0.030403180 -0.865409144 -0.500142640 4.401980119
0.162639830 -0.980383380 -0.111340529 32.868301472
0.990515331 0.129234327 0.046667639 24.487974662
0.048503349 -0.708758515 0.703781779 10.212912042
0.919470795 -0.383701591 -0.085711998 17.563194720
0.572258465 0.606920744 0.551513789 0.062286160
0.508294687 -0.601753531 -0.616059412 0.565106720
-0.420209222 0.302402056 -0.855556665 13.438215215
0.041139524 -0.994422511 -0.097115447 14.394534483
0.739715673 0.072542276 -0.668998012 11.835352778
0.670549521 -0.726178791 0.151748816 15.556549792
0.648965851 -0.760214407 -0.030288274 0.715408681
-0.206475446 -0.738871502 0.641433390 36.206970004
0.483314062 -0.875428024 -0.005769883 49.747786352
0.879705476 0.395126875 0.264561956 1.501067653
0.817505450 -0.199053956 -0.540427943 20.630164096
0.172079182 -0.969807609 -0.172806126 2.701073078
0.123621972 0.738204112 -0.663153298 5.360920901
0.224636046 0.475080121 -0.850786416 32.970623573
-0.942962155 0.330119185 0.042938296 6.830530187
0.720952483 -0.036483118 0.692023482 12.143113637
0.599916693 0.373240080 0.707666449 4.779284058
0.654963932 -0.750127964 -0.091270403 25.535551701
0.446181226 -0.868193189 -0.217170211 19.377535108
-0.122448613 -0.989196282 -0.080604294 2.801947477
0.387466088 -0.921816889 0.011119984 24.037196870
0.514365530 -0.568673754 0.641902066 20.746695792
0.209973294 -0.026815129 -0.977339329 6.172149930
0.408135096 0.323215288 0.853790151 3.125558891
0.122550538 0.485641000 -0.865525381 0.801144093
0.470951464 0.715570971 -0.515909783 15.426042359
-0.064895170 0.285929589 -0.956050672 18.413640935
0.099780986 -0.866234174 0.489573396 3.702343085
0.534144456 0.621359777 -0.573237933 5.105075079
-0.140451313 -0.741808247 -0.655739242 5.187006809
0.556201495 -0.667113064 0.495580524 33.703167107
0.536401987 0.306271224 0.786429174 1.290718970
0.288079210 0.850769756 0.439546575 12.355519507
0.760050472 0.210834909 -0.614712877 25.379006161
0.524264550 -0.362091636 -0.770737523 3.352455245
0.952087397 0.289004192 0.100030823 10.292431621
0.117801088 -0.975517193 -0.185712439 2.999525867
0.099595464 -0.517250578 0.850019166 10.809505113
0.973519264 -0.046838386 0.223755241 19.070061018
0.755036039 0.439838740 -0.486274062 17.193472926
0.563550762 -0.735468802 -0.376159779 13.584012322
0.198807310 -0.853334233 -0.481971307 22.598346519
-0.103082687 -0.890205419 -0.443743474 13.384765115
0.632261094 -0.549438640 -0.546226226 9.108132344
0.331089647 -0.794609956 0.508895533 26.547084570
0.255868744 -0.411621177 -0.874699487 4.900729962
0.718117483 -0.225488013 0.658378642 10.669256576
0.532250204 0.596649738 -0.600598710 9.936181758
0.079767974 -0.991468360 -0.103090067 38.388409417
0.192856515 -0.760293358 0.620290557 14.051702931
0.999331715 0.000802137 0.036544223 6.196598014
0.269582315 -0.932048538 0.242096878 29.482782722
0.683348108 -0.322710363 0.654899523 8.743363698
0.474305046 -0.862314776 -0.177335700 36.434126602
0.193684033 -0.968435496 -0.156905018 25.453914784
-0.055184669 -0.539935105 -0.839895669 28.398605489
0.673055483 -0.026396818 -0.739120778 26.595693276
0.673265054 -0.530203874 -0.515362027 27.336115907
0.732474527 -0.599769820 -0.322113691 8.707081853
0.813935477 -0.407158457 -0.414404428 12.267429407
0.683536229 -0.662281784 0.306856746 16.293950370
0.756545099 -0.277865684 -0.591971430 11.177757239
0.503840974 -0.548008442 0.667705788 20.905763501
0.680418921 0.206082145 -0.703249772 6.794357831
0.517526140 -0.059884267 -0.853569311 23.753104266
0.132217113 0.287041478 -0.948749611 30.733298140
-0.671358582 0.076194183 -0.737205603 18.322861040
0.320799494 -0.611539240 -0.723261669 31.436492385
0.134504418 -0.975583023 -0.173626975 38.899829955
0.464224636 -0.668488157 0.581049973 13.736184938
0.207563455 0.689677249 -0.693731003 21.978547657
0.566078626 -0.612371027 -0.551866573 29.987129504
0.260887790 -0.740958588 0.618803630 13.452862422
0.639362084 -0.227274303 -0.734549193 31.938835478
0.484313003 -0.602939439 0.633959737 22.656890273
-0.346983689 -0.776113091 0.526546094 0.633519075
-0.210080576 -0.447876435 -0.869064353 2.776120201
0.714999461 0.692887483 -0.093181041 21.063859931
0.500211685 -0.640569695 0.582630874 34.138931330
0.272247993 -0.528626251 -0.804012013 17.495933859
0.887696612 0.176885430 -0.425095601 14.250008535
-0.023317200 -0.971152839 -0.237315130 11.672975509
0.497057939 -0.518591888 0.695698109 28.680206211
0.789511830 0.590874658 0.165946404 7.030181363
0.577795951 -0.369028278 0.727990363 6.163816080
0.858300295 0.509779748 -0.058695924 9.612163336
0.602463348 -0.091332067 -0.792903757 15.267582538
-0.240862639 -0.931142301 0.273786787 25.366094038
0.155525928 0.782560955 0.602835000 21.682296684
0.641142950 0.022406860 -0.767094291 12.730666519
0.837531797 -0.387387020 0.385320369 10.309797923
-0.048547578 0.586253334 -0.808671850 19.927149861
0.013802179 -0.791783401 -0.610646007 2.388684063
-0.439464017 -0.897881150 0.026092506 9.626265304
0.616775672 0.626420992 0.476638764 9.270184828
0.758191647 -0.553133974 0.345236489 49.097587420
0.941392171 0.303956597 0.146257198 1.990968053
0.186619851 0.322666093 -0.927932985 0.007954236
0.741512289 -0.383588595 -0.550471903 53.834019745
0.832598410 0.537121176 -0.135206254 2.269352602
0.617167848 0.225467797 0.753835605 4.721406279
-0.807364036 0.151007354 -0.570403447 14.720256875
0.371179667 0.833856154 -0.408545675 7.387426704
0.685812774 -0.290218761 -0.667408354 47.002251881
-0.498515319 -0.754860513 0.426225389 12.510787508
0.753601128 -0.572418897 -0.323143846 29.232714369
0.265123790 -0.504910834 0.821446545 6.545969526
-0.800057289 0.030739674 -0.599135549 7.414126548
0.105331716 -0.918973002 0.379991909 5.490936546
0.553829234 0.819968137 -0.144656262 1.903430653
0.800186993 -0.548235375 -0.243184601 5.789875100
0.551564587 0.586922380 -0.592704502 10.167905220
-0.297162841 -0.020603105 -0.954604503 31.094806956
0.335884509 -0.720513335 -0.606664760 3.430043810
0.448094362 0.834423699 0.320855937 2.609487552
0.430859936 -0.849838391 0.303536530 4.354274797
-0.140879882 0.195951058 -0.970441158 10.092672498
0.553931481 -0.830012147 -0.065113363 26.792483736
0.726307452 -0.640262066 -0.250083930 16.009466570
0.321844710 -0.594771113 -0.736656844 28.337368988
0.901175252 -0.385888985 0.197415442 44.506188143
0.208546833 -0.840681252 0.499763194 9.789231288
0.966959750 -0.035297720 0.252473590 6.191725788
-0.563066258 0.062550112 -0.824041184 17.603870445
-0.035482867 -0.966789637 -0.253098327 0.005139742
0.566643992 0.810708900 -0.147192616 6.593259314
0.501740481 0.737230846 -0.452489965 8.120050585
0.756280509 -0.646235384 -0.102076540 6.321948494
0.033734369 0.214231129 0.976200295 0.003143743
0.121373028 -0.988637945 0.088676952 6.664572833
0.688612449 -0.530138999 -0.494737847 3.266650920
0.186335712 0.739895886 0.646400093 8.906964831
0.391870867 -0.519844475 -0.759077694 21.969514817
0.678953830 0.103203687 0.726891117 15.593299968
0.203448735 -0.976687961 0.068478023 18.833688409
0.084043792 -0.978426442 -0.188728213 4.219285406
0.155734409 0.815976865 -0.556712269 0.353863406
0.786319793 -0.221324043 -0.576816133 9.092679901
-0.261962111 0.521950547 -0.811753337 2.119718708
-0.027751646 -0.923224548 -0.383257460 9.671377153
0.147507689 -0.865491586 0.478712645 13.490713675
0.441942135 -0.004440217 -0.897032571 7.373739655
0.693552304 0.039892467 -0.719300906 12.482719559
0.210475896 0.148434138 0.966264562 20.001057850
0.504021932 -0.609550661 -0.611890418 39.271135951
0.046390798 -0.629031308 0.775994528 29.596508922
0.854721220 0.375962778 -0.357915669 11.373653919
-0.297345318 -0.284337004 0.911448424 15.875618992
0.337894400 0.194705645 -0.920824134 16.692939964
0.158065187 -0.615759623 0.771916759 12.827834937
0.336311325 0.777184761 0.531863272 18.858786242
0.171175368 -0.814078279 0.554955448 14.940632303
0.696560314 -0.529595500 -0.484078853 32.871586341
-0.073044117 -0.987880758 0.136953149 11.109661231
0.652533753 0.724844143 0.220908736 10.747559404
0.669075500 -0.592017627 -0.449280653 30.239261789
0.064424314 -0.858321637 0.509051544 11.136184760
-0.123187397 -0.371663410 0.920158233 7.557966598
0.260900911 -0.924432729 0.278127387 11.703177279
0.806223885 0.462107639 -0.369404355 1.386285232
0.553058969 -0.172578375 0.815072071 13.928898316
0.881217805 -0.043999429 0.470658294 27.310515123
0.877976744 -0.413210754 -0.241689286 15.679190393
0.710297277 0.436930585 -0.551878105 12.151123454
0.317042185 -0.784061414 -0.533602804 10.329719637
0.909321788 -0.210957835 -0.358651193 23.969103912
0.448122664 -0.719706211 -0.530291474 32.461132541
0.211234364 -0.766951903 0.605941269 11.467910020
0.505713982 0.516139697 0.691269254 10.100809806
0.108308086 -0.865319122 -0.489379377 32.483795990
-0.196279872 -0.252101145 -0.947585998 7.352343150
0.354131910 0.609960883 -0.708899366 1.182205296
0.579824923 -0.424753885 0.695260524 11.465273390
0.222356012 -0.719010720 -0.658468973 21.704882710
0.638541524 0.019197579 0.769347889 24.063241220
-0.966025642 0.238058132 -0.100612055 5.153182293
0.704036503 -0.083006481 0.705296056 3.123064409
0.474101753 0.427520299 -0.769710284 1.895269201
0.219750438 -0.542494354 -0.810808005 5.978096503
0.515350221 0.856583743 0.026046896 14.938882841
0.591917718 -0.704587808 0.391394220 13.676677397
0.314707944 -0.746948090 0.585685463 28.051140270
0.142001336 -0.966488344 -0.213859538 4.353940282
0.750922621 -0.381574319 0.538995599 13.650132819
0.020500864 0.558078792 -0.829534675 20.299532948
0.856676103 0.494045525 0.148408472 10.988118392
0.211553344 -0.856421638 -0.470942842 16.374738581
0.706742322 0.678843522 0.199215368 13.382685058
-0.194695862 -0.840783056 0.505150842 12.380776863
-0.100857652 0.441336864 0.891655486 16.982688092
-0.443849199 -0.885689677 -0.136204567 11.049842355
-0.012103766 -0.397970180 0.917318502 16.792863894
0.793992110 0.570313191 -0.210521715 6.583295494
0.672388258 -0.489282337 0.555424906 58.218483233
0.206210689 -0.664954024 0.717853256 1.736517708
0.139003010 -0.613258284 0.777555426 13.545512442
0.444597770 0.686363727 0.575532499 16.570717710
0.561453427 -0.820130855 0.110251669 28.454349349
0.346016802 0.853074322 0.390559309 1.451663649
0.878564265 0.188983290 -0.438645811 18.145145278
-0.155178961 -0.431642461 0.888596802 18.134952410
0.251866378 0.574868209 -0.778517739 3.474983174
0.789146726 0.420701219 0.447501877 20.584741545
0.389531020 0.863312944 -0.320868111 14.274408109
0.679264067 -0.456779825 0.574414937 48.803907206
0.862790044 0.429886514 0.266065642 20.641272929
0.816270082 -0.546313931 -0.187734499 62.964933652
0.307448595 0.590508795 0.746173388 7.397583761
0.612745956 -0.787645817 -0.064470622 13.070396709
-0.962134180 0.214847862 -0.167744497 9.249688820
0.319160588 0.926301578 0.200254601 10.625461107
0.610005961 -0.481472119 0.629346745 14.338638764
-0.146478529 -0.644306065 -0.750608910 32.913783576
0.616827699 0.313508410 0.721966804 4.703117850
0.727398735 0.248675062 0.639571571 5.517063754
0.562402896 -0.714832468 -0.415592981 17.299209169
0.442679274 -0.607804494 -0.659248631 31.355723473
0.446670749 0.137279922 -0.884103764 1.869978219
0.847130336 0.531106098 -0.017219382 22.730351872
0.769709962 0.194152577 0.608154053 5.325259487
0.786170899 -0.547166590 -0.287304788 30.561009698
0.665333473 0.327828424 0.670715956 0.833206532
-0.345855397 -0.461657973 -0.816857369 3.271392028
0.105460799 0.271585020 0.956618836 2.895347092
0.569739966 0.754252295 0.326343141 22.109345257
0.112612413 -0.845776023 -0.521518326 15.049660546
-0.115918914 -0.856752032 0.502532348 9.737614685
0.576128363 0.778916782 -0.247719107 20.100618244
-0.209076837 -0.310434161 -0.927317372 15.318206651
0.068577504 -0.560167352 -0.825535986 7.162233875
0.503778860 -0.414228723 0.758037879 12.009109460
0.897921633 -0.422610223 -0.123033903 21.708062371
-0.023291404 -0.823746912 0.566479068 5.562300471
0.942670774 -0.203107387 0.264800305 26.193869400
0.296616359 -0.845447143 0.444114698 21.450614133
-0.964067680 0.258976975 -0.059198262 7.784376200
0.702770501 -0.083900602 0.706451918 13.659511951
0.670944013 -0.653468744 0.350446475 12.723588429
0.826934913 0.284809742 0.484831991 7.246754436
0.405493188 0.771121883 -0.490862828 2.276994439
0.615510980 -0.309240229 -0.724925317 1.812122535
0.558670233 0.257815802 0.788301074 10.670835861
0.681134069 0.474303590 0.557756653 13.129363061
0.601781546 -0.348320610 0.718701414 41.371298170
0.309294279 -0.740391506 0.596789299 6.022003294
0.611269930 0.791223772 0.017720484 0.447788989
0.872945517 -0.162583238 0.459926967 10.051963869
0.775007472 0.568803129 0.275365972 12.383033923
0.533687361 0.498472152 -0.683156874 18.260891370
0.658214877 0.479633588 0.580262697 51.375488963
0.327899199 -0.285290677 0.900606099 19.662084307
0.680388810 0.074219397 -0.729083362 13.147694857
0.535204331 -0.401052344 -0.743446932 3.046467130
0.721073013 0.560723191 0.406992891 8.898137679
0.815466359 0.072235086 -0.574279296 0.132457524
0.632064892 -0.398067208 -0.664858233 17.432398863
0.571348950 0.314423177 0.758088678 13.656582350
0.669028586 -0.556524936 -0.492626377 21.831320325
0.810602778 -0.572612938 -0.122627728 20.301719396
0.918517643 -0.300994615 -0.256373909 26.951150944
0.251323187 0.686027895 0.682790145 17.583780988
0.764596398 -0.165652287 0.622857663 8.424657802
0.943831944 0.273851740 0.184895877 0.850444695
0.808498279 0.551571509 -0.205181393 3.678307123
0.203433431 0.769012344 0.605999054 5.219007469
0.489398193 0.395437337 0.777250746 5.372555077
0.248272083 -0.965271763 0.081310489 21.696592463
0.755437232 -0.241026193 -0.609279051 43.344025236
0.639519743 0.511014320 -0.574350819 5.033676823
0.238378890 -0.761395988 0.602869517 11.274761735
0.865041607 0.476360507 -0.157428352 3.450433407
0.653165421 -0.482650073 -0.583458517 30.485802282
0.003881933 -0.788085503 -0.615553548 21.691874194
0.534508033 -0.413188522 -0.737276344 15.955145621
-0.093059629 -0.769050220 0.632377786 10.665366270
0.345120792 0.778934286 -0.523596235 2.908039534
-0.053430163 -0.698030683 0.714071693 5.234501604
0.575986550 -0.613515681 -0.540220328 18.866731959
0.367710957 0.556227678 -0.745251248 5.694960393
0.525586412 -0.710256685 0.468288762 12.229193767
0.615645105 -0.524308542 0.588287054 34.303956720
0.064094416 -0.949319790 -0.307707397 3.216923871
0.736581224 -0.383722424 0.556960682 2.373601053
0.296597180 -0.110302130 -0.948611381 16.408734107
0.440072096 0.897898306 0.010732300 13.846329922
0.596031260 0.753612509 0.277155053 15.874699392
0.472281975 0.309674941 0.825258243 14.420256709
-0.309844595 -0.812265382 0.494187491 22.866306001
0.664743706 0.440113324 -0.603668840 7.023666385
0.724528279 0.180414211 -0.665213864 25.164142427
0.313314214 -0.848511268 -0.426453786 2.658649538
0.893110694 -0.440166833 0.092770937 7.636356696
0.130647798 -0.601950048 -0.787773630 7.127613044
0.020485010 0.827836433 0.560595402 9.032493804
0.193851837 -0.909296717 0.368240338 5.864541478
0.410989638 -0.761754143 -0.500817475 17.747334834
0.242401957 -0.873742161 -0.421682260 1.394153993
0.625326635 -0.209694954 -0.751661244 11.578103827
0.040119422 0.546571465 -0.836450875 12.185014081
0.054242094 -0.969122121 0.240541284 23.765226756
0.830678295 0.539204404 -0.138680135 0.409070373
0.201281281 -0.734422025 0.648159036 12.872269554
0.680520792 -0.107748540 0.724763206 12.841051159
0.315694329 -0.924910492 0.211843511 6.484106229
0.752792781 -0.576291469 -0.318105598 37.967504806
-0.999601214 0.009525998 0.026583225 5.963422867
0.959225553 -0.067250960 -0.274524401 7.624733655
0.608285422 -0.691028633 0.390471861 34.837044287
0.145549426 0.399913273 0.904922504 5.817301878
0.870013761 -0.261220249 -0.418138778 11.201684447
0.617405023 -0.258109312 0.743095297 1.947799272
0.573610772 -0.570361625 0.587927121 24.919887677
0.374231004 -0.747030610 0.549451020 19.372929057
0.738175931 -0.674204141 -0.023346751 24.401294212
0.046144735 -0.987139247 -0.153058066 18.613015001
-0.041256343 0.483746921 0.874234997 16.946070936
0.682269712 0.472437274 0.557952563 10.488975068
0.096350905 -0.872375250 -0.479247250 41.777741545
0.074653714 -0.839875961 0.537619934 0.749725777
0.327431467 -0.881941481 -0.339069107 13.552777066
0.558814638 0.122245399 -0.820233054 2.225805930
0.417418691 0.248047587 0.874204799 12.565853924
-0.312816701 -0.609087602 -0.728805876 3.042195325
0.879739046 -0.456560369 -0.132709609 36.473538068
0.252307388 -0.849371019 0.463583708 30.082651453
0.078196231 -0.977345977 -0.196672803 17.758019322
-0.042859172 -0.952797887 0.300564930 0.504224784
0.632056334 0.774342581 -0.029972626 2.822465485
0.868393739 0.199801315 0.453841105 18.488412463
0.701925451 -0.538482727 0.466194181 19.098644417
0.148696835 -0.435195062 -0.887972133 0.009547492
0.133897963 -0.990680711 -0.024961240 25.898340354
-0.224740916 -0.339018666 0.913541387 17.185648694
0.906682349 -0.080663553 -0.414029601 4.556607180
-0.225276948 -0.533898303 -0.814986441 20.175422032
0.620143104 0.024439415 0.784107930 7.354231258
0.080510199 0.668538828 -0.739306393 16.921352189
0.609844246 0.040138274 -0.791504210 0.488440055
0.045934876 -0.927171813 -0.371809650 58.321490929
0.388750360 -0.710400215 0.586689605 29.109807975
0.495038526 0.425021610 -0.757821542 14.578866815
