id1 id2 nx ny nz f
9081 605 -0.656374590 -0.754435151 0.000000000 147.653277498
3395 2658 -0.459944053 -0.887947897 0.000000000 86.236232331
8892 4281 -0.504293588 -0.863532268 0.000000000 321.717788787
8098 1259 -0.854169959 0.519993924 0.000000000 57.827066839
6638 5188 -0.738227519 0.674551799 0.000000000 58.903973391
174 8070 0.755266662 -0.655417630 0.000000000 23.988964502
3203 6638 -0.716772081 -0.697307524 0.000000000 92.667295663
2266 1113 -0.996652829 -0.081750466 0.000000000 257.335802141
2385 3746 -0.122598978 -0.992456292 0.000000000 141.017076074
3146 8404 -0.937433526 -0.348164307 0.000000000 210.728314708
2065 4805 -0.913438397 -0.406977020 0.000000000 142.769464290
5062 881 -0.864148931 -0.503236153 0.000000000 38.940910625
7731 8781 -0.957798358 -0.287440961 0.000000000 213.193031969
6470 3160 0.260297439 0.965528479 0.000000000 127.999937521
4006 5461 -0.967162434 0.254159056 0.000000000 238.762925454
7428 7559 -0.958108670 -0.286404916 0.000000000 78.550199259
3481 7963 -0.364848648 -0.931066842 0.000000000 61.534256110
5126 2333 -0.824250987 0.566224611 0.000000000 137.106883862
732 5798 -0.995789791 0.091666195 0.000000000 65.849487127
9000 657 -0.999596406 -0.028408200 0.000000000 185.213887227
9421 1972 -0.407581471 -0.913168848 0.000000000 63.102534579
4584 9067 -0.680508470 -0.732740214 0.000000000 292.327943062
9467 9936 0.629438558 -0.777050257 0.000000000 48.114817110
5822 1581 0.304318706 -0.952570273 0.000000000 340.555817241
8934 6073 -0.714051476 0.700093200 0.000000000 241.283392770
3019 2629 -0.854838249 -0.518894564 0.000000000 227.857024629
4029 8775 -0.570605617 -0.821224226 0.000000000 112.402751204
9720 504 -0.941422811 -0.337228544 0.000000000 67.336450192
9720 406 -0.744124456 0.668041012 0.000000000 145.561763778
5001 4513 -0.639293802 -0.768962570 0.000000000 293.414796715
8463 9131 -0.625899247 0.779903925 0.000000000 134.684935643
4630 3254 -0.622021612 -0.783000073 0.000000000 228.717957580
9794 2527 -0.914678378 -0.404182464 0.000000000 88.941484254
8755 7934 -0.977927334 0.208945279 0.000000000 69.453064315
9704 1852 -0.666454368 -0.745545824 0.000000000 28.018327027
7153 7318 -0.614231374 -0.789125984 0.000000000 251.990697732
1041 8456 -0.869621270 -0.493719400 0.000000000 37.432166722
7954 5055 -0.715665696 -0.698442991 0.000000000 124.187736649
7762 6055 0.113827951 -0.993500477 0.000000000 135.019828394
8843 1544 -0.818038237 0.575163840 0.000000000 58.421081099
8425 8360 0.214282191 -0.976771797 0.000000000 126.333556751
521 1961 -0.917227475 0.398363854 0.000000000 36.045095962
7444 3777 -0.895446023 -0.445170103 0.000000000 226.123665142
691 380 -0.998165534 0.060543927 0.000000000 66.770448609
9892 9653 -0.873766873 0.486344993 0.000000000 117.007120515
1023 65 0.236994807 -0.971510917 0.000000000 42.246643758
5127 7720 -0.828153745 -0.560501004 0.000000000 311.570683675
6373 5383 0.782628166 -0.622489481 0.000000000 301.851660373
7970 3940 -0.032547243 -0.999470198 0.000000000 93.990325496
1705 8967 -0.989511714 0.144452648 0.000000000 241.488233226
1781 6419 -0.996979560 -0.077664381 0.000000000 169.765379363
7523 1082 -0.558844218 0.829272657 0.000000000 289.305085198
3144 3461 -0.826425914 0.563045477 0.000000000 64.770669277
6747 9586 -0.797931700 0.602747876 0.000000000 162.793124732
8149 1263 -0.947048938 -0.321089255 0.000000000 63.173717084
3518 7970 -0.846537445 0.532329178 0.000000000 128.334132402
80 1705 -0.498117162 -0.867109735 0.000000000 274.129313546
6606 7740 -0.995373686 -0.096079262 0.000000000 153.566749229
3825 7574 -0.997335642 -0.072949415 0.000000000 228.457754665
4278 6747 -0.896112826 0.443826320 0.000000000 234.315069601
8596 6688 0.292795063 -0.956175220 0.000000000 215.014311423
1226 2556 -0.902534677 0.430617181 0.000000000 101.167246247
8683 2308 -0.004897186 -0.999988009 0.000000000 37.287792219
7795 1060 -0.042713389 -0.999087367 0.000000000 143.126751221
2026 6606 -0.999598891 0.028320609 0.000000000 137.686507022
4127 673 -0.999763387 0.021752481 0.000000000 188.704174421
6391 1383 -0.107911809 -0.994160471 0.000000000 103.903868869
8598 7658 -0.751517723 -0.659712901 0.000000000 139.067436476
3776 8994 0.773229640 -0.634126110 0.000000000 385.294222135
7869 873 -0.839585748 -0.543227183 0.000000000 238.009973862
6974 658 -0.360371092 0.932809024 0.000000000 173.719475296
9153 5227 -0.908629132 0.417604001 0.000000000 208.049565259
3360 1711 -0.552578247 -0.833461025 0.000000000 5.403550432
8762 2545 -0.302019721 -0.953301677 0.000000000 190.273147680
4818 9772 0.997084963 -0.076299257 0.000000000 11.350471913
1459 3474 -0.981766915 0.190088731 0.000000000 66.281905141
5696 6161 -0.763151138 0.646220041 0.000000000 94.995007347
1639 5631 -0.648626468 -0.761106894 0.000000000 258.923496994
9277 4961 -0.758852478 -0.651262555 0.000000000 150.131394406
9646 9205 -0.994737961 0.102451888 0.000000000 248.846269325
8046 7515 -0.918861149 0.394581028 0.000000000 250.457300011
1408 6608 -0.837128772 -0.547005868 0.000000000 70.331235672
1979 8833 -0.998452659 0.055608348 0.000000000 211.122638383
8039 6348 -0.988036926 -0.154217487 0.000000000 169.064870637
5282 8046 -0.806516257 -0.591211914 0.000000000 108.669247004
1122 5459 -0.973296034 0.229553545 0.000000000 202.549860558
6719 5120 -0.153359164 -0.988170515 0.000000000 81.053439185
4786 4985 -0.979767491 0.200139110 0.000000000 131.077467675
8202 1122 -0.956288539 -0.292424744 0.000000000 246.845859459
4132 8411 -0.653095114 0.757275889 0.000000000 73.055255062
3456 5776 -0.924865610 0.380294100 0.000000000 92.498746420
1912 9715 -0.591900272 -0.806011209 0.000000000 52.452475041
3224 2125 -0.532637611 -0.846343415 0.000000000 106.986781924
338 2814 -0.700469753 -0.713682090 0.000000000 132.152265375
4678 5303 -0.874713037 0.484641211 0.000000000 95.020013952
1343 1095 -0.825810138 0.563948239 0.000000000 143.551914376
1585 5591 -0.874291068 -0.485402027 0.000000000 126.481398109
4983 5779 -0.824772682 0.565464432 0.000000000 169.154189699
5986 8632 -0.964713754 -0.263300916 0.000000000 83.335296007
5129 4746 -0.354644552 -0.935001199 0.000000000 177.957838020
8476 9384 -0.924352361 0.381539923 0.000000000 213.763174327
2113 5817 -0.003790272 -0.999992817 0.000000000 184.498544761
7195 6955 -0.975620875 -0.219462773 0.000000000 118.940544396
1541 5857 -0.994460705 -0.105109021 0.000000000 140.546580735
6056 3548 -0.996526869 0.083271836 0.000000000 132.912796156
9622 4416 -0.985612492 -0.169020757 0.000000000 18.942022855
399 3630 -0.197486333 -0.980305640 0.000000000 81.997567141
8112 5162 -0.741439857 0.671019328 0.000000000 172.737901138
9454 727 -0.853446059 0.521181182 0.000000000 31.668783259
7911 4362 -0.955693707 -0.294362935 0.000000000 40.557926075
8992 8032 -0.003674454 -0.999993249 0.000000000 124.700817989
7166 9454 -0.985847328 0.167645598 0.000000000 38.337405917
7533 7204 -0.998617361 -0.052567727 0.000000000 82.991270532
4870 9560 -0.985899757 0.167336995 0.000000000 112.028371935
445 1809 -0.764461079 0.644669884 0.000000000 176.086921202
2948 3157 -0.897673387 0.440661423 0.000000000 141.217401126
6779 1844 -0.544044019 -0.839056676 0.000000000 181.735628825
7867 7958 -0.985769952 -0.168099974 0.000000000 60.710672302
5855 7485 -0.832623332 -0.553839676 0.000000000 251.779451445
9764 8162 -0.993516585 0.113687271 0.000000000 91.554872687
6486 2948 -0.998863415 -0.047664223 0.000000000 121.764581699
4820 3090 -0.337086341 -0.941473738 0.000000000 147.481199811
7151 5201 -0.872443906 -0.488714262 0.000000000 111.959364926
4570 3509 -0.837856967 0.545889827 0.000000000 37.537566526
5352 1222 0.034391563 -0.999408435 0.000000000 17.522711536
5583 3674 0.698011320 -0.716086725 0.000000000 117.375182539
1204 207 -0.929848605 0.367942347 0.000000000 306.555185768
7120 3856 -0.676509822 -0.736433609 0.000000000 10.403041092
4832 7920 -0.952220275 -0.305412095 0.000000000 93.151201193
9487 9413 -0.972694381 0.232089728 0.000000000 43.508933166
9710 8650 -0.902479090 -0.430733667 0.000000000 156.090779221
6655 6402 0.393788083 -0.919201254 0.000000000 8.595762255
7063 7357 -0.369113944 -0.929384149 0.000000000 294.085251380
7088 9630 -0.973228066 0.229841537 0.000000000 43.478213572
5840 5132 -0.890676424 -0.454637776 0.000000000 55.306109977
4627 7786 -0.792743579 -0.609555262 0.000000000 186.536847941
1530 3752 -0.596950059 0.802278398 0.000000000 122.875235744
1377 3758 0.036699018 -0.999326364 0.000000000 36.224323567
2621 4384 -0.858412232 -0.512960467 0.000000000 124.696317251
9009 834 -0.956720353 0.291008875 0.000000000 155.032364913
1832 4015 -0.778044840 -0.628208745 0.000000000 138.868840028
5520 5139 -0.993732208 0.111786842 0.000000000 71.157821131
2907 3823 -0.986390706 0.164418292 0.000000000 183.218505054
9983 1421 -0.941496798 0.337021928 0.000000000 75.343474047
8429 7842 -0.999195891 -0.040094532 0.000000000 34.022920523
9450 5543 -0.545886264 -0.837859288 0.000000000 164.062213875
282 9235 -0.999161465 0.040943470 0.000000000 234.147508825
7389 6735 -0.961666889 0.274220340 0.000000000 274.543727615
3263 6580 -0.830949242 -0.556348234 0.000000000 156.245807000
3263 7462 -0.887545297 0.460720464 0.000000000 111.220489587
6954 6144 -0.629317582 -0.777148236 0.000000000 214.063631859
6390 5070 -0.576183777 0.817320167 0.000000000 121.792481524
3985 5454 -0.978342859 -0.206990943 0.000000000 75.597032516
2024 6540 -0.906718869 -0.421735572 0.000000000 237.153191776
2086 1925 -0.934163846 0.356844376 0.000000000 141.400314941
663 7472 -0.972429502 -0.233197047 0.000000000 228.772124371
178 7048 -0.717200977 -0.696866385 0.000000000 51.998781600
5210 7450 -0.605744415 -0.795659289 0.000000000 188.985023658
7596 7363 -0.997043702 -0.076836553 0.000000000 149.318129876
5219 3761 -0.892227679 -0.451585838 0.000000000 195.449190945
1215 5476 -0.933906623 0.357517019 0.000000000 117.325013031
8349 5219 -0.835740041 0.549125290 0.000000000 162.555253156
3558 1960 -0.875235099 0.483697758 0.000000000 324.050420179
9936 4536 -0.989795096 -0.142497954 0.000000000 53.732763302
7596 5861 -0.542945232 0.839768108 0.000000000 88.781874170
6188 6863 -0.815580011 0.578644317 0.000000000 128.141432478
1613 1143 -0.494993812 -0.868896499 0.000000000 228.910603999
5251 7941 -0.551270622 -0.834326496 0.000000000 73.148514155
2362 2044 -0.959864767 0.280463240 0.000000000 87.253435820
5365 1793 -0.613045542 -0.790047571 0.000000000 181.220333451
5343 4380 -0.999336858 -0.036412146 0.000000000 74.265285804
2837 1184 -0.736284463 -0.676672143 0.000000000 98.684875119
7885 2628 -0.955513902 -0.294946068 0.000000000 0.483942192
4043 7750 -0.205169367 -0.978726484 0.000000000 39.467189514
5374 2488 -0.986883563 -0.161433681 0.000000000 365.576813792
1548 1991 -0.932069255 -0.362280146 0.000000000 255.495712372
9286 8550 -0.926090568 0.377301286 0.000000000 113.444078878
8633 2107 -0.597968436 -0.801519650 0.000000000 209.650256590
5027 9085 -0.759946977 0.649985070 0.000000000 187.883601659
2589 6205 -0.551733578 -0.834020419 0.000000000 45.939528618
7794 3837 -0.783618957 0.621241764 0.000000000 47.631299867
5112 5200 -0.999307741 -0.037202677 0.000000000 92.891184184
1100 1440 -0.750874998 -0.660444348 0.000000000 136.998795777
8545 9256 0.690861192 -0.722987423 0.000000000 158.562495483
6421 5029 -0.889327437 -0.457270937 0.000000000 88.764595588
2382 2429 -0.972919345 0.231144866 0.000000000 16.920414936
3521 3274 -0.608723935 -0.793382109 0.000000000 171.851873104
2700 4931 0.038495071 -0.999258790 0.000000000 49.830101165
9252 5693 -0.725992055 -0.687703087 0.000000000 23.218484278
3344 6650 -0.997655992 -0.068428953 0.000000000 191.788132826
7745 5063 -0.294622239 0.955613801 0.000000000 128.138111112
6705 2324 -0.999789275 -0.020528181 0.000000000 106.443788654
8096 5948 -0.909528674 -0.415641180 0.000000000 87.014585632
7300 6300 -0.860982896 0.508633908 0.000000000 399.005289746
6537 5246 -0.862114151 -0.506714112 0.000000000 195.411112047
2942 2181 -0.621779216 -0.783192573 0.000000000 72.299731013
6980 6894 -0.560085977 0.828434487 0.000000000 99.984902279
8293 6894 -0.697572878 -0.716513838 0.000000000 30.480548479
3379 4868 -0.987206310 0.159448118 0.000000000 224.585324734
512 4219 -0.496476707 0.868050045 0.000000000 159.915926578
8883 777 -0.918704370 0.394945921 0.000000000 239.144232163
418 9888 -0.967674101 0.252203954 0.000000000 136.132478759
8436 3309 -0.778363875 -0.627813410 0.000000000 84.739500664
6467 9985 0.412792705 -0.910825001 0.000000000 75.223883823
8627 2633 -0.994253008 -0.107055854 0.000000000 49.645407385
2834 8870 -0.909105642 0.416565638 0.000000000 262.749399234
4663 983 -0.724315123 -0.689469073 0.000000000 134.639600273
8132 6351 -0.661698828 0.749769739 0.000000000 115.728728017
3511 3709 -0.995436906 -0.095422047 0.000000000 100.977463518
7626 6975 -0.746892919 0.664944334 0.000000000 102.540124904
6939 9858 -0.509306526 -0.860585186 0.000000000 230.361093748
3926 1934 -0.875952372 -0.482397597 0.000000000 102.018292924
1856 4669 -0.420105235 -0.907475395 0.000000000 62.550731008
6258 4056 -0.788703184 0.614774176 0.000000000 158.059076655
1334 4207 -0.942268219 0.334859079 0.000000000 260.885302060
7854 7100 -0.999863399 0.016528245 0.000000000 89.212712393
9026 3241 -0.792411804 -0.609986502 0.000000000 282.033050480
3118 5262 -0.451512895 -0.892264594 0.000000000 48.667159506
9434 9432 -0.603877219 0.797077351 0.000000000 40.912501774
4730 6509 -0.999733116 -0.023101881 0.000000000 274.055994959
9632 6258 -0.136896892 -0.990585302 0.000000000 89.270230031
4546 8027 0.332182886 -0.943214997 0.000000000 79.500451619
4053 7754 -0.999969072 -0.007864827 0.000000000 72.344780479
2663 4559 -0.703698241 -0.710498969 0.000000000 85.239618467
1395 9551 0.267404285 -0.963584427 0.000000000 92.067752909
680 4916 -0.829272152 -0.558844967 0.000000000 103.463055410
2757 3057 -0.405824709 0.913950932 0.000000000 305.381562307
1486 5715 -0.936973555 0.349400282 0.000000000 146.103905451
5775 3639 -0.859168930 0.511692046 0.000000000 150.183285485
14 7696 -0.915721016 0.401814659 0.000000000 29.058128857
139 8916 -0.996355252 0.085300709 0.000000000 75.259105026
4932 2603 -0.069113151 -0.997608827 0.000000000 141.599539513
2497 9679 -0.868450584 -0.495775738 0.000000000 82.769736264
9095 8764 -0.835222975 -0.549911431 0.000000000 126.510328390
5524 8292 -0.900063839 0.435758059 0.000000000 143.539125244
6489 9344 -0.809876657 -0.586600205 0.000000000 59.411076858
4990 968 -0.599225197 0.800580517 0.000000000 21.412155483
7686 7822 -0.692250921 0.721656887 0.000000000 19.560781667
0 4871 -0.999762580 0.021789525 0.000000000 318.056589633
3313 8022 -0.550095342 -0.835101859 0.000000000 226.299686188
3477 3270 -0.658243163 -0.752805379 0.000000000 97.805507443
7047 291 -0.881957388 0.471329147 0.000000000 107.760478291
1871 3842 -0.929886642 0.367846207 0.000000000 175.060043108
5477 9857 -0.958446959 -0.285270795 0.000000000 196.318622452
2963 4650 -0.962332095 0.271876699 0.000000000 137.288514079
4113 6562 -0.958978563 -0.283478599 0.000000000 193.863861368
1463 8438 -0.944085281 0.329701354 0.000000000 72.260320565
5002 4253 0.235149343 -0.971959251 0.000000000 112.922321029
3751 7134 -0.741334368 -0.671135869 0.000000000 66.687951774
8490 6830 -0.775604303 -0.631219427 0.000000000 122.442896277
1197 6382 -0.950455184 0.310861615 0.000000000 187.562608874
8413 4747 -0.983759985 -0.179488975 0.000000000 202.234829765
277 3751 -0.759146401 -0.650919919 0.000000000 40.468804839
9834 9170 -0.926446571 -0.376426288 0.000000000 271.851700092
5810 1069 -0.700763527 -0.713393636 0.000000000 241.100726662
9484 8413 -0.925535508 0.378660829 0.000000000 170.261516399
2283 3540 -0.969293616 0.245906255 0.000000000 211.510721720
6458 4742 -0.953897635 0.300132140 0.000000000 81.953588036
6880 1873 -0.886031990 0.463624108 0.000000000 98.510737653
8517 9074 -0.118499899 -0.992954064 0.000000000 110.577365466
7638 3327 -0.882644630 -0.470040910 0.000000000 62.767836275
9410 6312 -0.390784365 0.920482254 0.000000000 108.014101217
4574 6339 0.363272603 -0.931682895 0.000000000 91.469057122
6732 1488 -0.804240026 -0.594304620 0.000000000 130.028542863
6368 9800 -0.804512499 0.593935719 0.000000000 21.169532084
4038 3364 -0.764842187 -0.644217687 0.000000000 13.429667895
2727 9543 -0.996225347 -0.086804712 0.000000000 230.114576751
7059 3268 -0.942157934 -0.335169252 0.000000000 108.660462376
623 4495 -0.540025780 -0.841648476 0.000000000 94.275053977
6503 6249 -0.740055275 -0.672546050 0.000000000 147.968662171
8086 8272 -0.880042942 -0.474894114 0.000000000 205.679166359
5124 7008 -0.863093556 -0.505044071 0.000000000 127.284822757
4257 81 -0.205336424 -0.978691449 0.000000000 98.363907689
964 9848 -0.587485122 -0.809234967 0.000000000 120.752900121
6849 2925 -0.902659193 -0.430356109 0.000000000 8.570140059
4907 8615 -0.570589777 0.821235232 0.000000000 6.631260926
7111 6004 -0.506707480 0.862118049 0.000000000 142.910744950
8499 2980 -0.959358951 0.282188596 0.000000000 61.132640791
538 7875 -0.723683625 -0.690131879 0.000000000 107.041543770
4727 5570 -0.979749657 0.200226396 0.000000000 104.847138443
8941 3040 -0.863859856 -0.503732220 0.000000000 49.857784434
1912 6838 0.419403317 -0.907800010 0.000000000 205.550649280
5872 4488 -0.751375414 -0.659874979 0.000000000 158.211959249
1492 8940 -0.644165283 -0.764886324 0.000000000 156.630205544
3342 9772 -0.372624495 0.927982212 0.000000000 71.402874103
6748 6405 -0.749415538 -0.662099956 0.000000000 93.577709700
3954 5289 0.588986197 -0.808143094 0.000000000 108.285644004
4497 8415 -0.790169517 -0.612888354 0.000000000 107.044321774
1525 9519 -0.579200960 0.815184794 0.000000000 185.722257189
763 9272 -0.755253729 -0.655432532 0.000000000 123.953444440
6819 4613 -0.898247770 -0.439489412 0.000000000 97.141405466
6136 2495 -0.749423945 0.662090440 0.000000000 122.231787614
430 4292 -0.957339766 0.288964655 0.000000000 75.295036946
3194 5579 -0.683215847 0.730216479 0.000000000 229.359765505
4418 763 -0.572129828 0.820163069 0.000000000 144.979304757
7994 2155 -0.970058512 -0.242871330 0.000000000 84.576369761
9870 1597 -0.796524800 -0.604605857 0.000000000 102.305222683
453 7223 -0.791160435 0.611608670 0.000000000 144.456382701
2227 5654 -0.321908454 -0.946770800 0.000000000 150.168772891
8595 455 -0.796299649 0.604902363 0.000000000 150.377965610
4592 4342 -0.490295027 -0.871556531 0.000000000 206.655557999
8140 5442 -0.919579610 -0.392903729 0.000000000 133.751616398
5571 568 -0.884977183 -0.465634391 0.000000000 263.545052557
8451 6295 0.596130594 -0.802887486 0.000000000 50.027295691
5051 4808 -0.950224591 0.311565767 0.000000000 103.931548033
1043 6593 -0.765126956 -0.643879447 0.000000000 240.775343728
7987 8140 -0.845312622 -0.534272001 0.000000000 136.200255716
2070 1380 0.829860019 -0.557971639 0.000000000 102.968076355
3435 249 -0.518903098 -0.854833069 0.000000000 93.760178976
5503 7152 -0.975231647 0.221185973 0.000000000 354.243085535
786 4178 -0.999829073 -0.018488487 0.000000000 130.809793510
2565 6713 -0.947622963 0.319391170 0.000000000 200.754186090
1890 334 -0.830737450 0.556664432 0.000000000 152.309083471
5934 1043 -0.925670896 0.378329741 0.000000000 285.883858208
994 7841 0.538373073 -0.842706612 0.000000000 180.439596211
320 7894 -0.676484719 -0.736456669 0.000000000 133.227434612
2963 2891 -0.420023685 -0.907513143 0.000000000 270.419039183
6034 4544 -0.930581512 0.366084758 0.000000000 202.530097318
6054 3936 -0.945873017 0.324536956 0.000000000 261.880947321
5824 7463 -0.521296934 -0.853375361 0.000000000 109.458211404
5802 8902 -0.504594332 -0.863356566 0.000000000 164.174743193
5610 9019 -0.562553165 -0.826761112 0.000000000 122.018562519
719 5824 -0.999849975 -0.017321302 0.000000000 114.849442299
2845 1830 -0.779156761 -0.626829116 0.000000000 202.571715881
3029 854 -0.905909018 0.423472373 0.000000000 118.255149187
1239 9394 -0.994233891 0.107233249 0.000000000 140.562786646
5779 6544 -0.133939588 -0.990989499 0.000000000 213.872629553
3827 4723 -0.995922470 -0.090213270 0.000000000 122.269418223
1887 2845 -0.927919020 -0.372781830 0.000000000 198.459850175
2930 7817 -0.808712145 0.588204613 0.000000000 163.463454475
1418 6408 -0.122664947 -0.992448140 0.000000000 11.162772504
3687 6669 -0.933464592 -0.358669563 0.000000000 133.884048503
9028 6669 -0.778309876 0.627880352 0.000000000 125.331898737
790 1787 -0.963841497 0.266476205 0.000000000 86.748786899
1014 2563 0.147970268 -0.988991810 0.000000000 70.845229182
1789 5738 -0.468079573 0.883686321 0.000000000 308.043901939
3423 5876 -0.981334118 0.192310551 0.000000000 144.178021183
7937 9663 -0.854438822 0.519552019 0.000000000 91.592678753
2366 3687 -0.919615255 -0.392820294 0.000000000 116.385411659
6868 4548 -0.903603850 0.428369096 0.000000000 156.759978386
7129 4490 -0.937145438 -0.348939003 0.000000000 107.981689954
6545 3691 -0.878844456 0.477108396 0.000000000 69.726280866
1821 3655 -0.992173370 0.124867946 0.000000000 192.197389666
2540 9186 -0.999604479 -0.028122693 0.000000000 96.295600436
8495 4154 0.591669833 -0.806180382 0.000000000 29.169438678
2532 6035 -0.864648857 -0.502376705 0.000000000 127.643971600
9263 6578 -0.981304958 0.192459292 0.000000000 14.571275621
6854 1897 -0.571055919 -0.820911163 0.000000000 66.579796160
2091 9453 -0.957635144 0.287984253 0.000000000 15.248093588
2804 3389 -0.812863549 0.582454162 0.000000000 92.078282554
1210 9540 -0.724751898 0.689009931 0.000000000 168.528438693
3931 7273 -0.939446826 0.342694705 0.000000000 78.964178984
8860 3053 -0.963472034 0.267808962 0.000000000 153.540124279
1767 7173 -0.868504769 -0.495680811 0.000000000 130.908234126
9685 4290 -0.827330807 0.561714995 0.000000000 262.799576971
1056 6854 -0.991779493 0.127958729 0.000000000 114.527077141
7915 8739 -0.894585954 0.446895928 0.000000000 82.962210510
3868 4047 -0.914456403 -0.404684430 0.000000000 114.337151989
7604 2334 -0.943899295 0.330233435 0.000000000 152.376676384
7234 9047 -0.937492694 0.348004955 0.000000000 67.591352513
8751 4646 -0.891011432 -0.453980868 0.000000000 183.075548166
4308 3384 -0.892198205 0.451644066 0.000000000 136.745518623
1203 9672 -0.999323002 -0.036790466 0.000000000 104.772827109
53 4876 -0.973348443 0.229331219 0.000000000 116.875544374
8912 2123 -0.985439971 -0.170023716 0.000000000 326.552657409
4875 4925 -0.998952678 -0.045755304 0.000000000 163.852343592
6272 6715 -0.942899043 0.333078662 0.000000000 80.615433396
2769 1137 -0.769129416 0.639093062 0.000000000 76.580240801
6187 1778 -0.904772857 0.425894443 0.000000000 18.375857194
327 2503 -0.923309638 -0.384056391 0.000000000 134.956054162
5254 2133 -0.999123808 0.041852314 0.000000000 23.232593327
6602 6946 -0.974542820 -0.224201455 0.000000000 172.772444635
9656 6923 -0.627963708 0.778242624 0.000000000 270.585830141
2513 5621 -0.750044504 -0.661387362 0.000000000 12.947853102
8494 2324 0.504055728 -0.863671131 0.000000000 146.418272976
1745 8090 -0.999995984 0.002834182 0.000000000 120.416777771
7812 9881 -0.832193241 0.554485716 0.000000000 81.663072162
1935 1201 -0.997768619 -0.066766634 0.000000000 154.067373001
8353 5214 -0.883224145 0.468951074 0.000000000 247.623256336
8693 8808 -0.913930482 0.405870760 0.000000000 85.838633252
8693 9875 -0.817884980 -0.575381751 0.000000000 45.682164350
8975 6962 -0.826352508 -0.563153205 0.000000000 142.210706540
4413 3338 -0.552702718 0.833378489 0.000000000 107.555851085
6057 208 -0.995237673 0.097478072 0.000000000 240.124903117
3220 6341 -0.814794311 0.579750144 0.000000000 106.681097740
7310 975 -0.788062437 0.615595317 0.000000000 81.066585371
653 7666 -0.798110544 0.602511045 0.000000000 137.612030403
6663 1310 -0.992627075 0.121208456 0.000000000 79.465877449
2230 5061 -0.386015377 -0.922492346 0.000000000 275.652574404
364 8878 -0.833013565 0.553252565 0.000000000 111.104743699
519 9461 -0.840062997 -0.542488858 0.000000000 118.959911757
8501 1410 -0.995896089 -0.090504036 0.000000000 159.062021837
7582 9688 -0.332769640 0.943008148 0.000000000 54.820037206
8342 1431 -0.942777888 0.333421436 0.000000000 35.794991623
1341 2807 -0.782579500 0.622550661 0.000000000 147.748517714
2116 6743 -0.734660915 -0.678434477 0.000000000 82.479593737
1175 2945 -0.796381920 0.604794046 0.000000000 70.890109263
11 3214 -0.667129247 0.744941990 0.000000000 90.161286412
6633 9859 -0.845629635 0.533770101 0.000000000 181.546385659
6791 6862 -0.497013150 -0.867743009 0.000000000 75.098041612
9377 8609 -0.671002998 0.741454636 0.000000000 43.147086222
8811 9010 -0.881905361 0.471426489 0.000000000 179.687276773
1713 8123 -0.869904977 -0.493219354 0.000000000 124.095580922
592 6620 0.094306451 -0.995543215 0.000000000 149.079586864
6872 2575 -0.844818693 0.535052686 0.000000000 104.064329894
802 1249 -0.089750188 -0.995964308 0.000000000 0.051398439
6304 6573 -0.590931137 0.806722004 0.000000000 113.235646874
7795 2186 -0.941942812 0.335773344 0.000000000 128.165005223
5378 8071 0.465633414 -0.884977697 0.000000000 90.758718237
6803 1497 -0.990820946 -0.135180818 0.000000000 15.397178135
1494 5893 -0.822078653 0.569373944 0.000000000 240.506659911
6873 9546 -0.833810736 -0.552050412 0.000000000 164.421956246
1126 8678 -0.401018413 0.916069993 0.000000000 118.532797357
4361 8059 -0.923438585 -0.383746244 0.000000000 54.015655684
5914 8854 -0.944273374 -0.329162263 0.000000000 102.287932943
8203 5508 -0.993009985 -0.118030374 0.000000000 204.046162693
4046 1126 -0.978907250 -0.204305152 0.000000000 52.968687873
9890 413 -0.997497465 -0.070702247 0.000000000 39.267281210
6668 9349 -0.917343371 0.398096898 0.000000000 215.705097891
4090 1288 -0.555231624 -0.831695764 0.000000000 227.084073853
6482 4317 -0.662275417 0.749260483 0.000000000 70.004773133
7481 1891 -0.770004465 -0.638038497 0.000000000 276.513297287
3970 2919 -0.873166768 0.487421578 0.000000000 119.727011062
8958 8401 0.344191069 -0.938899626 0.000000000 60.312217483
9680 6202 -0.945852546 0.324596614 0.000000000 42.224741763
8115 4218 -0.872570215 -0.488488710 0.000000000 129.476178749
3138 9135 -0.988009095 -0.154395688 0.000000000 102.735803626
3255 1969 0.515404001 -0.856947324 0.000000000 310.032501586
6856 7161 -0.786475147 -0.617621926 0.000000000 158.151834540
6090 4713 0.584794067 -0.811181792 0.000000000 179.310691481
625 4130 0.142934731 -0.989732117 0.000000000 164.505865985
2842 4634 -0.966622171 -0.256206125 0.000000000 160.571757432
7670 8369 -0.620982617 0.783824336 0.000000000 18.228496723
8153 9928 -0.882075793 0.471107520 0.000000000 122.219470151
7726 5182 -0.688067697 0.725646501 0.000000000 70.399873065
6846 1607 -0.975233496 -0.221177821 0.000000000 50.017867242
2019 7004 -0.878455186 0.477824745 0.000000000 75.215506983
2019 7434 -0.854101610 -0.520106181 0.000000000 52.540302820
9750 6232 -0.819206192 0.573499098 0.000000000 127.950436020
5587 6120 0.076817184 -0.997045195 0.000000000 55.818417452
5659 1495 -0.835609931 0.549323260 0.000000000 206.872306244
8587 6432 -0.629783376 0.776770815 0.000000000 2.394417630
45 8742 -0.997096454 -0.076148947 0.000000000 220.363496332
3439 53 -0.962947933 0.269687372 0.000000000 110.266794927
82 3080 -0.991821360 0.127633815 0.000000000 70.106986218
9094 3738 0.747910661 -0.663799399 0.000000000 184.984771859
