nx ny nz f
0.216435469 0.971987397 0.091630710 0.015369478
0.402033619 0.017970990 0.915448531 0.024212307
0.406390462 -0.831957546 -0.377747845 0.019690309
0.197671448 0.486908583 -0.850791414 0.021604791
0.177041703 -0.728867977 0.661368057 0.017193692
0.646110971 0.638068688 -0.418818531 0.012030129
0.582122254 -0.424543256 0.693467163 0.050804615
0.775349474 -0.595298419 -0.210838766 0.040774614
0.992928837 -0.081247026 -0.086551975 0.149313792
0.116859460 0.878482178 0.463263348 0.017586236
0.528691968 0.710846405 -0.463877345 0.138517067
0.633139574 -0.582620752 0.509595270 0.178451292
0.706956664 -0.165994998 -0.687501226 0.084137782
0.545886999 0.806890825 -0.225686907 0.189882643
0.176835548 -0.750081135 -0.637265627 0.009956680
0.479315241 -0.843978735 0.240742175 0.180107540
0.665640689 -0.740264332 0.094504989 0.016663976
0.117230698 -0.270918488 -0.955437144 0.031769296
0.068589073 -0.510391697 0.857202342 0.082310335
0.311969936 -0.785898437 -0.533889882 0.155303046
0.239177758 0.555684897 0.796246378 0.132741242
0.600699386 0.097652619 -0.793488635 0.081011577
0.503057219 -0.847762615 0.168023757 0.082133341
0.775908149 -0.119885283 0.619349711 0.085651937
0.517520852 0.466522979 -0.717306405 0.079636979
0.437552301 -0.419132198 0.795535156 0.112139068
0.172444597 0.581963214 0.794721133 0.036064439
-0.809024234 0.004128220 -0.587760791 0.006817230
0.418801089 0.440883053 0.793868869 0.321650227
0.472764858 -0.775232290 0.418937091 0.106392903
0.870770099 0.066864702 -0.487122722 0.143506198
0.512293741 -0.736390520 -0.441909634 0.032963743
0.817568062 -0.161846274 0.552619442 0.108990099
0.869159136 0.066971787 -0.489976710 0.079875792
0.669128627 -0.117312685 -0.733828737 0.083221025
-0.035785437 -0.986024743 -0.162710198 0.011112281
0.491860879 -0.131182085 0.860734649 0.039425135
0.727776236 -0.324665535 0.604097707 0.008757810
-0.271680644 -0.914713859 0.299145756 0.038613969
-0.173613132 -0.509215819 -0.842945864 0.007274116
0.893618576 0.360092129 0.267916965 0.163855592
0.699151233 -0.495871324 0.515072018 0.036217656
-0.712664814 -0.586325951 -0.385137304 0.130629511
0.453001155 -0.525570471 0.720115014 0.045718151
0.657852198 0.713669417 -0.240637589 0.077828445
0.646405976 -0.681907897 -0.342287795 0.091543623
0.148893725 -0.407650271 -0.900917263 0.108660905
0.227202296 0.758666007 -0.610577601 0.093705430
0.849489822 0.416259246 0.324184027 0.036138916
0.670425620 -0.489618536 -0.557497244 0.059814748
0.877646338 -0.268096201 0.397317673 0.019826853
0.409721321 0.741604143 -0.531179569 0.009617675
0.612779183 0.410346690 0.675364543 0.093505381
-0.105292202 -0.771001744 -0.628068358 0.128082526
0.219028417 -0.650490544 0.727247279 0.079166838
-0.184431037 0.681318167 0.708371900 0.067778253
-0.702040257 0.657277821 0.274090028 0.084640038
0.923707414 -0.007862880 0.383018000 0.048268153
0.608575914 -0.151531453 -0.778892532 0.042061190
0.720820121 -0.054213988 0.690998695 0.056276141
0.793686958 -0.224602142 -0.565344931 0.026436205
0.090732162 0.632854931 0.768935830 0.009847105
-0.242831431 0.968941304 -0.046750891 0.010271276
-0.266206967 0.484542799 0.833277941 0.011386313
0.043932299 -0.590300470 -0.805987164 0.084763978
0.797191986 0.567591899 -0.205728883 0.085016768
0.803098582 0.595402181 -0.022998037 0.041085671
0.569977019 -0.388641291 0.723936561 0.043800521
0.515722519 0.813927029 0.267494064 0.067026228
0.720545275 0.065098823 -0.690345312 0.024054205
0.285591950 -0.640556914 -0.712828225 0.098560487
0.482886092 0.813005077 -0.325336391 0.031168778
0.557983247 0.785642353 -0.267246681 0.141488601
0.162321058 0.913845556 0.372207164 0.012785469
0.540636069 -0.323736509 0.776471064 0.084426956
0.736908746 -0.625211094 0.257053668 0.009459745
0.201562000 -0.389753631 0.898590489 0.277306105
0.337528230 0.924243387 -0.178462478 0.211519284
0.588296605 -0.489458117 -0.643690808 0.056107330
0.463096018 0.801573095 -0.378183357 0.074254605
0.577909548 0.579451809 0.574679176 0.167768089
0.647701125 -0.564249937 0.511962168 0.128448700
-0.036605575 -0.799292719 -0.599825959 0.100911042
0.324266228 -0.945403632 0.032609603 0.028205673
0.581820907 0.639294212 -0.502779616 0.088519168
0.743070007 -0.661246165 0.102958598 0.001102364
0.424993838 0.049181249 0.903859194 0.153339773
-0.050832710 -0.273157267 -0.960625392 0.188182435
0.545857031 -0.762946196 0.346342610 0.013010839
0.246606036 0.905604044 -0.345060543 0.141878921
0.389040316 -0.803922194 0.449840793 0.181520768
0.462927823 0.886228104 0.017250429 0.152873798
0.545040841 -0.509549629 -0.665800013 0.145532670
0.619489404 -0.603084009 0.502516225 0.039040769
0.239795762 0.566729150 0.788236046 0.094346646
0.335069561 -0.924248509 -0.183011155 0.191250118
-0.999041972 -0.040564023 -0.016422474 0.206102656
0.170704342 -0.851195431 -0.496312770 0.042575967
0.269274382 0.470031344 -0.840572331 0.124355108
0.729278778 0.635954280 -0.252417548 0.051875114
0.888503510 -0.424662148 -0.173849284 0.048969232
0.708449160 0.602694921 0.367231016 0.081055639
0.592458941 -0.073475321 -0.802242969 0.031322303
-0.344900966 -0.916874846 0.200957310 0.094864471
0.183823136 0.454322159 -0.871665320 0.038556036
0.327798213 -0.929972898 -0.166429388 0.001418110
0.713226022 -0.311196986 -0.628064549 0.091306535
0.766385827 -0.440192403 -0.467849775 0.040496733
0.357085723 0.773362790 0.523831825 0.093181024
0.764994479 -0.375162904 0.523484711 0.160588483
0.879992862 -0.408088107 0.243056907 0.042844675
0.160559475 0.786325015 -0.596584969 0.503456721
0.785366092 0.046140101 -0.617309641 0.172338987
0.120272512 -0.886745096 0.446338053 0.025183458
0.637693059 0.399583558 -0.658544260 0.039178281
-0.992167978 -0.124732013 0.006680478 0.213271904
-0.051029824 0.221060541 0.973924121 0.127666510
0.630983636 0.585878464 0.508533260 0.035384356
0.503201020 -0.608946763 -0.613166025 0.084226434
0.133129667 -0.723543762 -0.677318917 0.208982245
0.212515784 0.599720809 0.771473910 0.247984050
0.746194318 0.444433678 -0.495653856 0.175368078
0.745036303 -0.603996037 -0.283036560 0.050758876
0.692974218 0.712300353 0.111422352 0.282092137
0.574713376 0.813487048 -0.089125518 0.124862461
0.612006933 -0.116104154 0.782283413 0.134151248
-0.050852707 0.896481298 0.440153705 0.036509449
0.521382566 -0.823941600 -0.221992028 0.041370752
0.109481693 0.237637993 0.965164205 0.033270373
0.689154105 -0.428236908 -0.584533806 0.038351595
0.797764362 0.584457579 0.148261122 0.081179209
-0.172952150 0.776352584 0.606105782 0.039422817
0.138377424 -0.718171993 -0.681968237 0.160593814
0.678392536 0.192004609 -0.709166974 0.119050888
0.750837455 -0.641212521 -0.158397027 0.176536194
0.478502883 -0.409236317 -0.776891645 0.022366104
0.700754362 -0.546269496 -0.458838711 0.023480805
0.740566627 -0.450601073 0.498517546 0.040166562
0.723968194 0.654191798 -0.218867872 0.096371605
0.689432304 0.657721450 0.303456080 0.028324037
0.490886900 0.249737235 0.834662426 0.117504285
0.588916991 0.327156360 -0.739016572 0.067634460
-0.510305625 -0.839164826 0.188123802 0.027703460
0.051197734 0.948191285 0.313547571 0.096783168
0.288855423 -0.896687723 0.335430576 0.108063874
0.261178082 0.773020397 -0.578122370 0.123391297
0.496832629 0.820360590 0.283135729 0.111816079
0.664917815 0.014340989 0.746778840 0.065103848
0.637552326 -0.725735519 -0.258524637 0.004591677
0.738641428 0.001063145 -0.674097701 0.129699581
0.728487476 -0.581519309 -0.362134354 0.034479932
0.919063856 0.128666741 0.372513755 0.001372520
0.109894433 -0.774196340 -0.623332367 0.051710383
0.871767272 0.463097658 0.159882403 0.008936474
0.095400202 -0.989701993 0.106718161 0.022330299
0.763431447 0.630243414 0.141299912 0.149479428
0.689019848 -0.445645562 -0.571534498 0.077230403
0.125165210 0.380537716 -0.916255814 0.141348089
0.379180142 -0.782034221 0.494615909 0.178734689
0.549218303 -0.696884931 -0.461205646 0.116146415
0.874875673 0.434672183 -0.213664805 0.050957276
0.395597461 -0.743607726 -0.539027085 0.058895337
0.187048320 0.741422352 0.644442256 0.318989035
0.675170112 0.212914456 -0.706266773 0.037232671
0.135832867 0.390089444 -0.910702837 0.065188988
0.333655537 0.470691283 0.816776407 0.184334861
0.702165933 -0.410308194 0.581902216 0.098470207
0.891864210 -0.205694972 -0.402824787 0.049839456
0.597074802 -0.352335967 -0.720667085 0.052988893
-0.336136283 0.212035398 -0.917634671 0.008987220
0.524164574 -0.825333707 0.209942304 0.072597871
0.862681242 0.504484690 -0.035724951 0.070599408
0.341169590 -0.767249728 0.543075654 0.071825287
0.462818530 0.385547220 -0.798218234 0.000063579
-0.101214447 -0.384062038 -0.917742876 0.316590832
0.166212529 0.920449545 -0.353759849 0.218029088
0.661332326 -0.737779215 -0.135356508 0.108101455
0.490385215 -0.696041277 0.524451029 0.107359450
0.414894567 0.864610137 0.283393382 0.055002729
0.308162586 -0.856271305 -0.414530183 0.281815813
0.853117294 0.478762805 0.207309091 0.138886998
0.776159313 -0.266127308 -0.571623107 0.117330639
0.071793374 -0.259581885 -0.963048782 0.065287926
0.073453402 -0.815028665 -0.574745920 0.044609836
0.548188095 -0.197221597 0.812769004 0.047201822
0.753857038 0.626777616 -0.197102477 0.023881816
0.558476571 -0.527448753 -0.640235685 0.057182745
0.344833949 0.086328485 -0.934685477 0.132631075
-0.405966566 -0.301742329 0.862637070 0.021075477
0.303934724 -0.952312379 0.026922416 0.043458970
0.289033169 0.918536058 -0.269724560 0.059124163
0.466811041 -0.612499425 0.637912146 0.043359192
0.133848380 -0.600564351 0.788293773 0.112729588
0.210487205 0.583215248 -0.784573203 0.099671433
0.986301623 0.045443337 0.158568635 0.130202087
0.015145554 -0.780971702 -0.624382745 0.199937436
0.432495649 -0.389875579 0.812984961 0.148066427
-0.179376214 0.950607780 -0.253316053 0.091669473
0.174784031 -0.285166636 0.942406776 0.063199275
0.783258907 -0.486327519 0.387286753 0.053147005
0.631082438 -0.073265324 -0.772248114 0.209264395
0.463813976 -0.783626524 -0.413286905 0.089419608
0.157120448 0.984587431 -0.076816380 0.219977078
0.802151107 -0.351226423 -0.482901233 0.158017791
-0.145097714 -0.524733774 -0.838809346 0.208457646
-0.134928013 0.363557993 -0.921748348 0.088820583
0.078515889 -0.756830350 0.648878322 0.342169134
0.613281236 0.767211765 -0.187809033 0.007353038
0.499072233 -0.313330552 -0.807929992 0.041732473
0.173970041 0.633536697 0.753900311 0.166044275
0.355600461 -0.610677071 -0.707546343 0.076081753
0.662175597 0.561859406 -0.495820015 0.132993781
0.336280055 -0.821954768 -0.459680415 0.051037919
0.919530236 0.389890769 0.049490744 0.035827318
0.525341699 0.804793457 -0.276267245 0.009684038
0.542429586 0.055374958 -0.838274274 0.009454912
0.036051819 -0.947738277 -0.317005400 0.061451294
0.582436081 0.781502093 -0.223657529 0.034208465
0.624626101 -0.408986348 0.665261152 0.028876982
0.845063670 0.503979678 0.178526967 0.068601546
0.652835024 0.682974513 0.327646526 0.047580789
0.349715356 -0.934631463 0.064522842 0.013263795
0.538559241 -0.146613560 -0.829733938 0.024729566
0.674143400 0.634072325 -0.378791450 0.031847420
-0.068055578 -0.965520178 -0.251275195 0.060646521
0.665714359 0.404912068 0.626793913 0.002637773
0.916522966 -0.013726348 0.399746470 0.114094855
0.644728960 -0.573257984 -0.505667730 0.015391446
-0.008127429 0.649032627 0.760717157 0.024407767
0.351445918 0.832642088 -0.428010420 0.011800350
0.572796204 -0.490173933 -0.656988602 0.058019846
0.392675818 0.230137697 -0.890416948 0.057120710
0.408776321 -0.620542548 -0.669200168 0.031360448
0.500336559 -0.638764622 0.584502426 0.076597018
0.234043484 0.944615994 -0.230052759 0.015353884
0.160879716 0.655793642 0.737599089 0.064923483
-0.023649145 -0.853190211 0.521063511 0.027177852
0.695566981 -0.284413494 0.659769308 0.101440080
-0.358100055 -0.918339497 0.168573187 0.044614981
0.932179745 -0.000191275 -0.361995700 0.080471736
0.755289038 0.606879656 0.247458184 0.154784819
0.686969384 0.726189534 0.026866815 0.176264290
0.349165961 0.925484036 0.146841514 0.165194178
0.825008270 -0.489704635 0.282047381 0.117379569
0.701157418 -0.262474079 0.662937126 0.313399290
0.369143448 -0.348904432 0.861393529 0.095820544
0.853717510 0.297666744 -0.427271486 0.073214372
0.658906161 0.291500481 -0.693448008 0.054579842
0.809407346 0.587232054 -0.004273389 0.090445613
0.602138862 -0.534338208 -0.593221266 0.308079072
0.811097712 -0.581416535 -0.063838189 0.055735920
-0.971296824 0.118631208 0.206177391 0.052349502
0.709136418 0.320007477 0.628268060 0.091043871
0.594204014 0.621877390 -0.510088327 0.185227756
0.483819662 -0.099638965 0.869477206 0.026138077
0.538385843 0.842696490 -0.001819079 0.114855897
0.069815989 0.457599929 -0.886413015 0.115172448
-0.278114779 -0.942403147 -0.185818400 0.083643719
0.930005889 0.116207441 0.348690230 0.059069885
0.319941982 0.599591653 0.733571385 0.117632402
0.213678870 -0.682050178 0.699391804 0.121543374
0.765030416 -0.586817501 -0.265280386 0.108722656
0.064371576 -0.632569455 -0.771823934 0.145549290
0.135670403 -0.363366107 0.921715040 0.034121077
0.692080276 0.166056664 0.702460017 0.089977768
0.516836487 0.855833316 -0.020721527 0.157481719
0.227625471 0.551539913 -0.802490105 0.185495370
0.516491507 0.109618745 0.849246874 0.073623219
0.500798947 -0.764486293 0.405907775 0.264153514
0.614877784 -0.778539704 -0.125702986 0.023066606
0.648065312 -0.161296871 0.744308183 0.016966428
0.252210876 0.796658167 -0.549295403 0.029587140
0.461099535 -0.537930115 0.705704194 0.093432407
0.716772205 0.414391977 0.560818060 0.223343021
-0.176309363 -0.450559633 -0.875163428 0.190424122
0.978222485 0.143143523 -0.150302034 0.032775042
-0.127656352 -0.716000087 0.686329172 0.276737458
0.177126401 0.302325254 -0.936603267 0.083709343
0.186968286 -0.877132637 -0.442358675 0.137112391
0.401766351 -0.654687153 0.640287850 0.016928710
0.911155516 -0.053490810 -0.408576014 0.012490760
0.306036981 -0.701682233 0.643415425 0.075943236
0.859155579 -0.210129281 -0.466580515 0.106614870
0.758025350 -0.522334307 -0.390594982 0.057717289
0.804252155 -0.363111236 -0.470455844 0.084182312
0.375501047 -0.591472542 -0.713553920 0.107422423
0.781929354 0.574325746 0.242355982 0.057447893
0.324029324 0.840975243 -0.433319326 0.104620666
0.266010889 -0.790105912 -0.552241664 0.010850560
0.420585027 0.611159992 0.670515995 0.067174339
0.958298817 0.232472376 0.166192576 0.091003553
0.494464831 0.604896557 0.624183215 0.007820902
0.589457090 0.368908390 0.718642428 0.044984141
0.804509138 -0.492636919 0.331773889 0.115763182
-0.226484078 0.802465087 -0.552045964 0.029065883
0.526258332 -0.739124849 -0.420412446 0.046951657
0.617821454 -0.461995118 0.636283869 0.193218246
-0.051432365 -0.291955580 0.955047984 0.106535532
0.435255110 0.738173515 -0.515415222 0.033734697
-0.118570578 -0.822687117 0.555991840 0.204614284
0.533771418 0.223622934 0.815524897 0.024022987
0.200333608 -0.455431789 -0.867437796 0.069193997
0.903886216 0.278757947 0.324474522 0.190976969
-0.066926166 -0.892411764 0.446231029 0.012470416
0.316016139 -0.293780491 -0.902123507 0.124515393
0.904206961 0.426901626 -0.012836388 0.179446209
0.414916964 -0.725073013 -0.549648105 0.082270789
0.407764283 0.566720833 -0.715930015 0.104357134
0.649152243 -0.702764309 0.291073344 0.038495822
0.848844250 0.418583586 0.322879578 0.005765275
0.248780726 -0.500709952 -0.829094502 0.028221049
-0.879408633 0.378200202 0.289145403 0.043727604
0.549248325 0.811022818 0.201415654 0.110792747
-0.237129472 0.402720361 -0.884073484 0.080486267
0.856318421 -0.102553966 0.506163458 0.044525853
-0.105931127 0.855988053 -0.506026728 0.081159440
0.355238428 -0.550780981 0.755278737 0.013595328
0.794715219 0.039105610 0.605721448 0.078017951
0.496547930 0.389965534 -0.775478585 0.054520186
0.824973298 -0.208474275 0.525316604 0.088225203
0.681406775 0.099869791 -0.725059192 0.020861050
0.428919121 -0.635338751 0.642162798 0.059170775
0.151266253 0.906589584 -0.393971886 0.025890774
-0.396294770 0.577640201 0.713640143 0.089296992
0.939305715 -0.215446266 -0.266997529 0.036236531
0.280611713 0.424082212 0.861052463 0.042879031
0.391736386 0.136822428 -0.909847365 0.011205890
0.620131270 -0.777026013 -0.108017511 0.113521529
0.353596834 -0.243472545 0.903155800 0.051976214
0.583417199 -0.757939736 -0.291807692 0.025635308
0.825256930 0.495898608 -0.270250939 0.033441702
-0.258772603 -0.355889783 -0.897986193 0.117255425
0.044719274 -0.079711324 -0.995814386 0.011457475
0.692464890 0.274324405 0.667261941 0.023858998
0.763927496 0.561426709 -0.318142784 0.058843191
0.394481116 0.918834971 -0.011266967 0.024033594
0.278995288 -0.247035506 0.927973646 0.010839755
0.041695963 -0.456003943 -0.889000478 0.051859458
0.546353609 -0.707928990 0.447587174 0.178794697
0.522139655 0.011879894 0.852777257 0.084212957
0.718236148 0.273003923 -0.640004448 0.009216484
0.534796506 0.751347859 0.386612329 0.064032306
0.802765950 -0.168286781 -0.572054533 0.066112867
0.436805472 0.800071302 0.411201765 0.014206427
0.539226995 -0.707568424 -0.456706878 0.098347738
0.424808389 -0.182760739 -0.886643302 0.078596632
0.667091672 -0.656835205 0.351505640 0.031965014
0.649035812 0.145933961 -0.746629623 0.238711203
0.346847293 -0.698084419 0.626398515 0.033128893
0.651199261 0.605863673 0.457021589 0.062260610
0.303788158 -0.562789435 -0.768752761 0.069302704
0.872003606 0.232330640 0.430850537 0.024143750
0.431817314 -0.575561108 -0.694451740 0.045325532
0.816864877 -0.298019101 0.493878921 0.107011726
0.547040244 -0.336539431 0.766477777 0.029068618
0.678717409 0.510830155 0.527631720 0.010207491
0.484390834 -0.295352671 -0.823487899 0.085451479
0.739222718 -0.167462642 0.652308238 0.435659242
0.843769360 -0.479861984 0.240386655 0.006700408
0.910635890 -0.072704059 -0.406763316 0.185782239
0.697985316 0.715333028 -0.033393974 0.093486945
0.771264587 -0.308357000 -0.556836508 0.128709505
0.505753689 -0.520143390 -0.688232563 0.036205985
0.704892108 -0.694228824 0.145511018 0.026521040
0.731158853 0.424396754 -0.534129317 0.090245598
0.687482500 0.181620789 0.703122821 0.031974364
0.585117453 -0.219203625 0.780760742 0.101290925
0.248690907 -0.628616443 0.736881402 0.131182517
0.299356345 0.136515315 0.944324810 0.085191322
0.522387334 0.145493328 -0.840204240 0.250920987
0.779636568 -0.490353905 -0.389512349 0.034928238
0.765836665 -0.563784482 0.309259211 0.127178718
0.519983890 -0.252831375 0.815900147 0.219666974
-0.011601991 -0.470367796 0.882394203 0.000763947
0.674386170 -0.737806743 -0.029060333 0.300815847
0.286082917 0.934108854 0.213535041 0.048062218
0.720662053 -0.422133422 -0.549954161 0.074979164
0.541630240 -0.543457736 0.641319244 0.063410548
0.452783523 -0.507831202 -0.732867350 0.089584950
0.509218323 -0.346480410 0.787812177 0.201285990
0.251744583 0.594634593 -0.763566871 0.056459212
0.494296718 -0.785917021 -0.371490498 0.163788663
0.256599500 -0.812175003 0.523954636 0.061006659
0.244516373 0.213737734 -0.945794864 0.094598650
0.678682089 0.421562483 0.601394791 0.129029601
0.097574955 0.967852204 0.231821569 0.091103734
0.827602254 0.521567880 -0.207464350 0.049768001
0.364867809 0.096772846 -0.926016468 0.089761743
0.663089469 -0.444262006 0.602448027 0.118075543
0.487334146 -0.810926199 0.323889070 0.111726151
-0.163989500 0.366612315 0.915807215 0.100795797
0.846418673 0.531820885 -0.027239243 0.045434773
0.681544732 -0.022936097 -0.731416922 0.009459201
0.928949756 0.316493856 0.192052049 0.136599955
0.339392923 -0.744505935 -0.574911608 0.002223820
0.354692641 -0.330764340 -0.874521630 0.094460408
-0.552586245 -0.123060519 -0.824320660 0.018172245
0.897527792 -0.227141096 0.377956062 0.113256283
0.565742742 0.748460480 -0.346037655 0.215112332
0.677615223 -0.139539670 -0.722056985 0.164560381
0.561179490 0.388683451 -0.730754921 0.314515756
0.273885964 0.744739892 -0.608563038 0.234510615
0.456300480 -0.888715794 -0.044430945 0.147630065
0.913384354 0.397817413 0.086431063 0.040116401
0.408926919 0.456880776 -0.789961222 0.005021910
0.791756612 -0.516017925 0.326874546 0.055091062
-0.019098792 0.810233264 -0.585796290 0.299777405
0.179003189 0.947141103 0.266235966 0.044472427
0.208674457 -0.887742742 -0.410326449 0.053740267
0.741355316 0.399190492 -0.539480534 0.013523668
0.579173015 -0.741326954 -0.339106127 0.090306583
0.657069814 0.211772565 0.723471935 0.007916043
0.651458390 0.758138510 -0.028774395 0.041190976
0.684242434 0.626125062 0.373871233 0.196742166
0.216527972 0.732788379 -0.645086683 0.058363196
0.265799561 0.791851586 0.549837849 0.188993105
0.042629410 -0.669376393 -0.741699385 0.121235047
0.708610185 -0.651798379 -0.270241521 0.008222742
0.370354628 -0.618550170 0.692988555 0.074294974
0.442324026 0.198345943 -0.874647553 0.033114449
0.086735687 -0.709229295 -0.699621846 0.154762545
0.813781299 0.396270633 0.425123020 0.121213668
0.564091224 -0.557362662 -0.609219134 0.079904007
0.069835301 -0.906015896 0.417442482 0.155311483
0.048097543 -0.595134420 -0.802185545 0.097127666
0.882958469 0.204472961 0.422581532 0.198869306
0.873640902 -0.484902496 -0.040263444 0.076650136
0.354448169 0.072012861 -0.932298581 0.050974136
0.017848478 0.858852983 0.511911110 0.043297605
0.283994617 -0.730166004 -0.621453671 0.054364278
0.757520203 0.468470666 -0.454640932 0.232384241
0.900191637 -0.379218111 0.214122957 0.021046423
0.234891553 0.943312393 0.234494537 0.000909223
0.671989421 0.190612668 -0.715609551 0.088388057
0.449584842 -0.202233107 -0.870043240 0.212185380
0.771630684 -0.634493440 -0.044767872 0.010212865
0.357609351 0.248743098 -0.900134669 0.128649492
0.726447557 0.682746440 0.078302269 0.045166750
0.527976966 -0.198684333 -0.825690535 0.180876053
0.712549774 0.699247992 -0.057663381 0.058592574
0.817091695 -0.551488902 -0.167991526 0.135580572
0.373150539 0.099389189 -0.922431821 0.069729046
0.287369667 -0.482934221 0.827159726 0.015341512
0.208434729 0.976406193 -0.056443862 0.039580640
0.925481024 -0.030809873 -0.377538907 0.215652335
0.284066930 -0.253672241 -0.924638510 0.036165388
0.492676120 -0.694912257 0.523800721 0.009467967
0.521253288 0.049798628 -0.851947831 0.024065214
0.935575824 0.295734139 -0.192974601 0.055825154
-0.160562669 -0.883670185 0.439711990 0.016570769
0.056818903 0.662114057 -0.747246002 0.066814391
0.741384146 -0.593129463 0.313921946 0.088930459
0.106329535 -0.579372131 0.808097744 0.049421115
0.447309381 0.724349150 -0.524626178 0.031576974
0.552683574 -0.315906312 0.771196518 0.014266722
0.568353929 0.519125054 -0.638343943 0.045675537
0.368103677 0.611771535 -0.700168031 0.207125534
0.680699215 -0.565061200 0.466212847 0.019562482
0.466895604 -0.729821953 -0.499368012 0.094481964
0.537279520 -0.576473614 0.615636978 0.359000788
0.874596838 0.290826507 -0.387943700 0.124958502
0.334538172 -0.085793982 0.938468755 0.061070030
0.655903371 0.753583050 -0.043627451 0.009739382
0.841047003 -0.516882856 0.159599658 0.006251056
0.902335912 -0.317306252 0.291730431 0.102142545
0.579750820 -0.263701272 0.770941389 0.033693746
0.891015870 0.451268831 -0.049468800 0.073819263
-0.986959443 0.160852418 -0.006128440 0.119993849
0.333747477 -0.668173916 0.664948298 0.008198610
0.885688700 0.397920502 0.239196154 0.028329772
0.522453729 0.528305856 -0.669279481 0.101079431
0.758529730 -0.484376914 -0.435903263 0.019353146
0.479525542 0.698658779 0.530971907 0.001034649
0.166425361 -0.824064731 0.541497848 0.047763320
0.707697504 -0.698242630 -0.107802932 0.110301944
0.683770264 0.727631100 -0.054874478 0.015467809
-0.216448457 0.098027943 -0.971360174 0.229610360
0.568102976 0.238675036 -0.787586971 0.046603560
0.627021462 0.582004484 0.517798095 0.083895968
0.319427350 0.156752622 -0.934555929 0.022081555
0.905860349 -0.198504103 -0.374183310 0.031096187
0.312369210 -0.945735540 -0.089497286 0.059583113
0.248086581 -0.930405482 -0.269812318 0.044069238
0.510044190 0.838955131 -0.189760934 0.043807350
0.966876383 -0.164536080 -0.195135693 0.004669864
0.483700310 0.778316363 -0.400321932 0.291694819
0.479635073 -0.598354752 -0.641811333 0.048143519
0.813506631 -0.470769090 0.341443151 0.260870785
0.242470097 0.775993207 0.582273814 0.132377829
0.436986351 -0.657125343 0.614189883 0.130750049
0.858562962 0.366877818 -0.358148442 0.018719271
0.798290344 -0.561847552 0.216932837 0.042677070
-0.430654316 -0.433759590 0.791447710 0.019880816
0.718462980 -0.365573887 -0.591748831 0.009155833
-0.640243942 -0.705823962 -0.303150507 0.080608179
0.209235909 0.154038750 -0.965656459 0.203850162
0.430989509 0.318062103 0.844443332 0.210727720
0.472951100 -0.880917430 -0.017370656 0.245311291
0.523193325 -0.801467587 -0.289686817 0.036183106
0.551768558 0.521749326 0.650637456 0.051822066
0.788887078 -0.414156828 0.454016851 0.183766122
0.672134554 0.701121142 -0.238042614 0.033724110
-0.384237817 -0.018654943 -0.923045662 0.111793093
0.597885909 0.089260413 -0.796595894 0.036627684
0.932546386 0.017086255 0.360645669 0.055110792
0.055903362 0.749434222 0.659714455 0.095465367
0.928667677 0.342344284 0.142747109 0.115443018
-0.197094689 -0.272500963 -0.941752042 0.010061048
0.686849577 -0.725935235 0.035435762 0.106323316
0.884263896 0.430221151 0.181623577 0.069404311
-0.706400452 0.005540204 0.707790723 0.002494108
0.377519032 0.175955291 -0.909130968 0.141625527
0.684061151 0.157292526 0.712263577 0.071036660
-0.347607388 -0.937298887 -0.025296230 0.137239004
0.113913669 -0.425281454 0.897863777 0.154016233
-0.216096190 0.739469283 0.637563814 0.153503962
0.462290447 0.620729125 -0.633232103 0.061382279
0.790035404 -0.453525470 -0.412502981 0.062486619
0.513877426 0.077661780 -0.854341055 0.071512485
0.338487094 0.433064987 0.835392844 0.210772875
0.527924928 0.821848672 -0.214149551 0.210835693
0.161088639 -0.986792619 -0.017052202 0.115062719
0.514160110 0.703944146 -0.490002063 0.073754656
0.505183953 -0.858508774 0.088044645 0.284648409
0.554572526 0.576031561 0.600530561 0.030232355
0.561637800 -0.430226033 0.706730884 0.060141201
0.483343357 -0.606207448 -0.631578759 0.072453619
0.728430314 0.435985882 0.528493698 0.072679227
-0.336276166 0.508235372 -0.792852538 0.169168412
0.755050228 0.619859607 -0.213712939 0.066799555
0.455806655 -0.419605962 0.784965687 0.200974925
0.407870713 -0.186955313 0.893694127 0.045070696
0.753693202 0.310492959 -0.579258732 0.060256017
0.696015777 0.625250760 -0.353020573 0.132945174
0.309077063 0.710427289 0.632269275 0.074857318
0.484644848 -0.778775362 -0.398281691 0.077160919
0.738204251 -0.535711745 -0.409960254 0.145216494
-0.106845683 0.840274187 0.531529200 0.044627661
0.668105470 0.243071220 -0.703243530 0.087961351
0.587491340 -0.355044813 0.727184369 0.056587886
0.666373826 0.274468102 -0.693262710 0.065244453
0.125014074 0.689619609 -0.713299570 0.190285122
0.153241461 -0.978520147 -0.137896256 0.157273499
0.694124044 0.640660390 0.328246975 0.084858255
0.632759227 0.238344494 0.736754819 0.121239482
0.652126256 -0.452321126 0.608388811 0.056389876
0.420602850 -0.656652177 -0.626020097 0.022516667
0.513439112 -0.430613928 0.742261358 0.055968405
0.848364273 0.260344157 0.460976116 0.096820340
0.641555811 -0.693393389 0.328042298 0.173228610
0.677393996 -0.217640331 -0.702687740 0.070795511
0.440562098 0.690900873 -0.573202426 0.039886129
0.699278376 0.470767944 0.537947298 0.033036642
0.823345146 0.213453755 -0.525870959 0.155202262
0.704594898 -0.189638327 0.683800654 0.296843214
